,ClientPeriod,MonthlySpending,TotalSpent,IsSeniorCitizen,Churn,Spending_Change_Ratio,Sex_Male,HasPartner_Yes,HasChild_Yes,HasPhoneService_Yes,HasMultiplePhoneNumbers_No phone service,HasMultiplePhoneNumbers_Yes,HasInternetService_Fiber optic,HasInternetService_No,HasOnlineSecurityService_No internet service,HasOnlineSecurityService_Yes,HasOnlineBackup_No internet service,HasOnlineBackup_Yes,HasDeviceProtection_No internet service,HasDeviceProtection_Yes,HasTechSupportAccess_No internet service,HasTechSupportAccess_Yes,HasOnlineTV_No internet service,HasOnlineTV_Yes,HasMovieSubscription_No internet service,HasMovieSubscription_Yes,HasContractPhone_One year,HasContractPhone_Two year,IsBillingPaperless_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
4860,18,19.25,331.35,0,0,0.05809566923192998,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
4861,2,44.15,92.65,1,1,0.47652455477603883,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
4862,61,20.4,1226.45,0,0,0.016633372742468098,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
4863,72,109.7,8129.3,0,0,0.013494396811533589,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False
4864,32,101.35,3334.9,0,0,0.030390716363309242,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
4865,13,98.0,1237.85,1,1,0.07916952781031628,True,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False
4866,32,62.45,2045.55,0,0,0.0305296863924128,False,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
4867,1,79.65,79.65,0,1,1.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
4868,17,85.45,1451.6,0,1,0.058866078809589426,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
4869,7,62.8,418.3,0,0,0.15013148458044465,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
4870,22,80.15,1790.65,0,0,0.04476028257895178,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
4871,1,55.55,55.55,0,0,1.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
4872,72,38.5,2763.0,0,0,0.013934129569308722,True,True,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False
4873,2,20.35,33.2,0,1,0.6129518072289156,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
4874,1,76.35,76.35,0,1,1.0,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
4875,55,116.5,6382.55,1,0,0.018252892652623167,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False
4876,50,70.35,3533.6,0,0,0.019908874801901743,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
4877,2,19.2,37.2,1,0,0.5161290322580645,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
4878,23,64.9,1509.8,0,0,0.04298582593721023,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False
4879,20,89.1,1879.25,0,0,0.04741253159505122,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
4880,67,65.65,4322.85,0,0,0.015186740229246909,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True
4881,1,19.4,19.4,0,0,1.0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False
4882,49,71.8,3472.05,0,0,0.020679425699514694,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False
4883,18,19.35,309.25,0,0,0.062570735650768,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
4884,10,20.55,187.35,0,0,0.10968775020016014,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
4885,71,59.7,4122.65,0,0,0.01448097704146605,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False
4886,3,75.0,209.1,0,1,0.3586800573888092,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4887,51,60.5,3145.15,0,0,0.01923596648808483,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False
4888,63,108.5,6991.9,1,0,0.015517956492512766,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False
4889,64,24.7,1642.75,0,0,0.015035763201947952,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
4890,3,91.85,257.05,0,1,0.3573234779225831,True,False,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
4891,40,97.1,3706.95,0,1,0.026194040923130876,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
4892,32,89.6,2901.8,0,0,0.03087738644978978,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
4893,1,50.8,50.8,0,1,1.0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
4894,72,110.9,7922.75,0,0,0.01399766495219463,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
4895,69,106.5,7348.8,0,1,0.014492161985630306,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False
4896,7,71.35,515.75,0,0,0.13834222006786231,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False
4897,27,78.05,2135.5,1,1,0.03654881760711777,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
4898,1,25.4,25.4,0,0,1.0,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
4899,46,81.0,3846.35,0,0,0.021058925994774266,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True
4900,67,104.6,6885.75,0,0,0.015190792578876665,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False
4901,55,89.8,4959.6,0,0,0.018106298895072183,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
4902,53,98.6,5311.85,0,0,0.01856227114846993,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True
4903,1,20.7,20.7,0,0,1.0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
4904,42,19.35,867.3,0,0,0.022310619162919407,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
4905,61,115.1,6993.65,0,0,0.016457786706512337,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,True
4906,9,94.05,811.65,0,0,0.11587506930327111,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False
4907,33,20.1,579.4,0,0,0.03469105971694857,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
4908,47,63.8,3007.25,0,0,0.02121539612602876,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False
4909,6,74.1,450.9,1,0,0.16433799068529606,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
4910,1,95.6,95.6,0,1,1.0,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
4911,32,85.0,2642.05,1,1,0.032171987661096496,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
4912,5,55.8,300.4,0,0,0.18575233022636486,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
4913,12,74.15,741.4,0,0,0.10001348799568385,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False
4914,47,113.45,5317.8,0,0,0.021334010305013352,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False
4915,32,72.8,2333.05,0,0,0.031203789031525254,True,True,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,True,False,False
4916,68,24.0,1664.3,0,0,0.01442047707744998,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False
4917,29,58.0,1734.5,0,0,0.03343903142115884,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False
4918,59,85.55,5084.65,0,1,0.016825150206995567,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False
4919,25,54.75,1266.35,0,0,0.043234492833734754,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,False
4920,11,44.65,472.25,0,0,0.09454737956590789,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
4921,18,56.25,969.85,0,0,0.057998659586533996,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4922,28,20.25,535.35,0,0,0.03782572149061362,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
